Upload ID,ID,Submitted At (UTC),Submitter Name,DOI,Authors,Species,Year,Location,Latitude,Longitude,Sample Type,Experimental Duration (days),Notes,pCO2 (ppm),pCO2 SD,pCO2 SE,pH NBS,pH NBS SD,pH NBS SE,pH SWS,pH SWS SD,pH SWS SE,pH Tot,pH Tot SD,pH Tot SE,Temperature (°C),Temp SD,Temp SE,Salinity (psu),Sal SD,Sal SE,TA (μmol/kg),TA SD,TA SE,Omega A,Omega A SD,Omega A SE,Omega C,Omega C SD,Omega C SE,DIC (μmol/kg),DIC SD,DIC SE,CO3 (μmol/kg),CO3 SD,CO3 SE,HCO3 (μmol/kg),HCO3 SD,HCO3 SE,DO (μmol/kg),DO SD,DO SE,Irradiance (μmol/m2/s),Irr SD,Irr SE,Irradiance Total (mol quanta m-2day-1),Irr Total SD,Irr Total SE,N,Calcification Rate,Calcification Rate SD,Calcification Rate SE,Calcification Rate Unit
NQL2R4G9,1964,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1340.0,,,,,,,,,7.62,,,27.0,,,33.0,,,2442.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.717,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1965,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1290.0,,,,,,,,,7.64,,,30.3,,,33.0,,,2447.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.42,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1966,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,30.4,,,33.0,,,2406.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.667,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1967,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1340.0,,,,,,,,,7.62,,,27.0,,,33.0,,,2442.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.334,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1968,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.642,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1969,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1340.0,,,,,,,,,7.62,,,27.0,,,33.0,,,2442.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,2.344,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1970,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,27.0,,,33.0,,,2377.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.293,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1971,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,900.0,,,,,,,,,7.78,,,27.1,,,33.0,,,2422.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,-0.172,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1972,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.629,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1973,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1290.0,,,,,,,,,7.64,,,30.3,,,33.0,,,2447.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,2.716,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1974,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.861,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1975,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,900.0,,,,,,,,,7.78,,,27.1,,,33.0,,,2422.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,-0.282,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1976,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,27.0,,,33.0,,,2377.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.6,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1977,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,900.0,,,,,,,,,7.78,,,27.1,,,33.0,,,2422.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,2.026,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1978,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,30.4,,,33.0,,,2406.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,-0.031,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1979,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,-0.354,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1980,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,900.0,,,,,,,,,7.78,,,27.1,,,33.0,,,2422.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.367,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1981,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1340.0,,,,,,,,,7.62,,,27.0,,,33.0,,,2442.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.991,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1982,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.102,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1983,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.057,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1984,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1290.0,,,,,,,,,7.64,,,30.3,,,33.0,,,2447.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.484,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1985,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1290.0,,,,,,,,,7.64,,,30.3,,,33.0,,,2447.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.41,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1986,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,900.0,,,,,,,,,7.78,,,27.1,,,33.0,,,2422.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.17,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1987,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,-0.017,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1988,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,27.0,,,33.0,,,2377.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.96,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1989,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,30.4,,,33.0,,,2406.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.36,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1990,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.134,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1991,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,30.4,,,33.0,,,2406.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,2.022,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1992,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1340.0,,,,,,,,,7.62,,,27.0,,,33.0,,,2442.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,-0.834,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1993,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,27.0,,,33.0,,,2377.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.65,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1994,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,27.0,,,33.0,,,2377.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.995,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1995,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1290.0,,,,,,,,,7.64,,,30.3,,,33.0,,,2447.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.159,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1996,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,27.0,,,33.0,,,2377.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.7,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1997,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1290.0,,,,,,,,,7.64,,,30.3,,,33.0,,,2447.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,-0.015,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1998,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,27.0,,,33.0,,,2377.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.446,,,mg CaCO3 cm-2 d-1
NQL2R4G9,1999,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,900.0,,,,,,,,,7.78,,,27.1,,,33.0,,,2422.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.614,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2000,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1340.0,,,,,,,,,7.62,,,27.0,,,33.0,,,2442.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.674,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2001,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,900.0,,,,,,,,,7.78,,,27.1,,,33.0,,,2422.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,-0.357,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2002,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.315,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2003,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,27.0,,,33.0,,,2377.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.721,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2004,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1340.0,,,,,,,,,7.62,,,27.0,,,33.0,,,2442.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.378,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2005,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,900.0,,,,,,,,,7.78,,,27.1,,,33.0,,,2422.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.562,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2006,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,900.0,,,,,,,,,7.78,,,27.1,,,33.0,,,2422.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,1.19,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2007,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,-0.296,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2008,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,400.0,,,,,,,,,8.06,,,27.0,,,33.0,,,2377.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.925,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2009,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,950.0,,,,,,,,,7.77,,,30.4,,,33.0,,,2460.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.18,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2010,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1290.0,,,,,,,,,7.64,,,30.3,,,33.0,,,2447.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,0.624,,,mg CaCO3 cm-2 d-1
NQL2R4G9,2011,2025-11-26 21:15:34 UTC,asdf,10.1111/gcb.13481-LOC-B,Okazaki R.R.; Towle E.K.; van Hooidonk R.; Mor C.; Winter R.N.; Piggot A.M.; Cunning R.; Baker A.C.; Klaus J.S.; Swart P.K.; Langdon C.,Orbicella faveolata,,"Key West, Florida Keys",24.5550593,-81.7799871,,,,1340.0,,,,,,,,,7.62,,,27.0,,,33.0,,,2442.0,,,,,,,,,,,,,,,,,,,,,42.8240740740741,,,3.7,,,1.0,-0.012,,,mg CaCO3 cm-2 d-1
